problem_id,athlete,attempt,seq,limb,hold
WCF2025_M1,SOHTA AMAGASA,4,2,LL,H2-0
WCF2025_M1,SOHTA AMAGASA,4,2,LH,H6-0
WCF2025_M1,SOHTA AMAGASA,4,3,LH,H7-0
WCF2025_M1,SOHTA AMAGASA,4,4,RH,H8-0
WCF2025_M1,SOHTA AMAGASA,4,4,LL,H5-0
WCF2025_M1,MEICHI NARASAKI,1,1,RH,H3-1
WCF2025_M1,MEICHI NARASAKI,1,1,LH,H3-1
WCF2025_M1,MEICHI NARASAKI,1,1,RL,H1-2
WCF2025_M1,MEICHI NARASAKI,1,1,LL,H1-2
WCF2025_M1,MEICHI NARASAKI,1,2,LH,H4-4
WCF2025_M1,MEICHI NARASAKI,1,2,LL,H3-3
WCF2025_M1,MEICHI NARASAKI,1,2,RH,H4-2
WCF2025_M1,MEICHI NARASAKI,1,2,RL,H3-3
WCF2025_M1,MEICHI NARASAKI,1,3,LH,H7-0
WCF2025_M1,MEICHI NARASAKI,1,3,RH,H8-0
WCF2025_M1,MEICHI NARASAKI,1,4,LL,H5-0
WCF2025_M1,MEICHI NARASAKI,1,4,LH,H9-0
WCF2025_M1,MEICHI NARASAKI,2,1,RH,H3-1
WCF2025_M1,MEICHI NARASAKI,2,1,LH,H3-1
WCF2025_M1,MEICHI NARASAKI,2,1,RL,H1-2
WCF2025_M1,MEICHI NARASAKI,2,1,LL,H1-2
WCF2025_M1,MEICHI NARASAKI,2,2,LH,H4-4
WCF2025_M1,MEICHI NARASAKI,2,2,LL,H3-3
WCF2025_M1,MEICHI NARASAKI,2,2,RH,H4-2
WCF2025_M1,MEICHI NARASAKI,2,2,RL,H3-3
WCF2025_M1,MEICHI NARASAKI,2,3,LH,H7-0
WCF2025_M1,MEICHI NARASAKI,3,1,RH,H3-1
WCF2025_M1,MEICHI NARASAKI,3,1,LH,H3-1
WCF2025_M1,MEICHI NARASAKI,3,1,RL,H1-2
WCF2025_M1,MEICHI NARASAKI,3,1,LL,H1-2
WCF2025_M1,MEICHI NARASAKI,3,2,LH,H4-4
WCF2025_M1,MEICHI NARASAKI,3,2,LL,H3-3
WCF2025_M1,MEICHI NARASAKI,3,2,RH,H4-2
WCF2025_M1,MEICHI NARASAKI,3,2,RL,H3-3
WCF2025_M1,MEICHI NARASAKI,3,3,LH,H7-0
WCF2025_M1,MEICHI NARASAKI,3,3,RH,H8-0
WCF2025_M1,MEICHI NARASAKI,3,4,LL,H5-0
WCF2025_M2,DOHYUN LEE,1,1,LH,H1-1
WCF2025_M2,DOHYUN LEE,1,1,RH,H1-1
WCF2025_M2,DOHYUN LEE,1,1,LL,H2-2
WCF2025_M2,DOHYUN LEE,1,1,RL,H1-3
WCF2025_M2,DOHYUN LEE,1,2,LL,H3-1
WCF2025_M2,DOHYUN LEE,1,2,RL,H2-1
WCF2025_M2,DOHYUN LEE,1,3,LL,H4-2
WCF2025_M2,DOHYUN LEE,1,3,RH,H3-1
WCF2025_M2,DOHYUN LEE,1,3,RL,H3-1
WCF2025_M2,DOHYUN LEE,1,4,LL,H4-0
WCF2025_M2,DOHYUN LEE,1,4,LH,H4-2
WCF2025_M2,DOHYUN LEE,1,4,RL,H4-4
WCF2025_M2,DOHYUN LEE,1,5,LH,H5-0
WCF2025_M2,DOHYUN LEE,1,5,RL,H3-3
WCF2025_M2,DOHYUN LEE,1,5,RH,H6-3
WCF2025_M2,DOHYUN LEE,1,6,LL,H4-2
WCF2025_M2,DOHYUN LEE,1,6,RL,H3-1
WCF2025_M2,DOHYUN LEE,1,7,LH,H8-0
WCF2025_M2,DOHYUN LEE,1,7,RH,H8-0
WCF2025_M2,DAYAN AKHTAR,1,1,LH,H1-1
WCF2025_M2,DAYAN AKHTAR,1,1,RH,H1-1
WCF2025_M2,DAYAN AKHTAR,1,1,LL,H2-2
WCF2025_M2,DAYAN AKHTAR,1,1,RL,H1-4
WCF2025_M2,DAYAN AKHTAR,1,2,LH,H3-1
WCF2025_M2,DAYAN AKHTAR,1,2,RL,H4-2
WCF2025_M2,DAYAN AKHTAR,1,2,LL,H4-0
WCF2025_M2,DAYAN AKHTAR,1,2,RH,H3-1
WCF2025_M2,DAYAN AKHTAR,2,1,LH,H1-1
WCF2025_M2,DAYAN AKHTAR,2,1,RH,H1-1
WCF2025_M2,DAYAN AKHTAR,2,1,LL,H2-2
WCF2025_M2,DAYAN AKHTAR,2,1,RL,H1-4
WCF2025_M2,DAYAN AKHTAR,2,2,LH,H3-1
WCF2025_M2,DAYAN AKHTAR,2,2,RL,H4-2
WCF2025_M2,DAYAN AKHTAR,2,2,LL,H4-4
WCF2025_M2,DAYAN AKHTAR,2,2,RH,H3-1
WCF2025_M2,DAYAN AKHTAR,2,2,LL,H4-0
WCF2025_M2,DAYAN AKHTAR,2,2,LH,H5-0
WCF2025_M2,DAYAN AKHTAR,2,3,RL,H3-3
WCF2025_M2,DAYAN AKHTAR,2,3,RH,H6-3
WCF2025_M2,DAYAN AKHTAR,2,4,RL,H3-1
WCF2025_M2,DAYAN AKHTAR,3,1,LH,H1-1
WCF2025_M2,DAYAN AKHTAR,3,1,RH,H1-1
WCF2025_M2,DAYAN AKHTAR,3,1,LL,H2-2
WCF2025_M2,DAYAN AKHTAR,3,1,RL,H1-4
WCF2025_M2,DAYAN AKHTAR,3,2,LH,H3-1
WCF2025_M2,DAYAN AKHTAR,3,2,RL,H4-2
WCF2025_M2,DAYAN AKHTAR,3,2,LL,H4-0
WCF2025_M2,DAYAN AKHTAR,3,2,RH,H3-1
WCF2025_M2,DAYAN AKHTAR,4,1,LH,H1-1
WCF2025_M2,DAYAN AKHTAR,4,1,RH,H1-1
WCF2025_M2,DAYAN AKHTAR,4,1,LL,H2-2
WCF2025_M2,DAYAN AKHTAR,4,1,RL,H1-4
WCF2025_M2,DAYAN AKHTAR,5,1,LH,H1-1
WCF2025_M2,DAYAN AKHTAR,5,1,RH,H1-1
WCF2025_M2,DAYAN AKHTAR,5,1,LL,H2-2
WCF2025_M2,DAYAN AKHTAR,5,1,RL,H1-4
WCF2025_M2,DAYAN AKHTAR,5,2,LH,H3-1
WCF2025_M2,DAYAN AKHTAR,5,2,RL,H4-2
WCF2025_M2,DAYAN AKHTAR,5,2,LL,H4-4
WCF2025_M2,DAYAN AKHTAR,5,2,RH,H3-1
WCF2025_M2,DAYAN AKHTAR,5,2,LL,H4-0
WCF2025_M2,JONGWON CHON,1,1,LH,H1-1
WCF2025_M2,JONGWON CHON,1,1,RH,H1-1
WCF2025_M2,JONGWON CHON,1,1,LL,H2-2
WCF2025_M2,JONGWON CHON,1,1,RL,H1-4
WCF2025_M2,JONGWON CHON,1,2,LH,H3-3
WCF2025_M2,JONGWON CHON,1,2,RL,H4-2
WCF2025_M2,JONGWON CHON,1,2,LL,H4-0
WCF2025_M2,JONGWON CHON,1,2,RH,H3-1
WCF2025_M2,JONGWON CHON,1,2,RL,H2-1
WCF2025_M2,JONGWON CHON,1,2,RL,H4-2
WCF2025_M2,JONGWON CHON,2,1,LH,H1-1
WCF2025_M2,JONGWON CHON,2,1,RH,H1-1
WCF2025_M2,JONGWON CHON,2,1,LL,H2-2
WCF2025_M2,JONGWON CHON,2,1,RL,H1-4
WCF2025_M2,JONGWON CHON,2,2,LH,H3-3
WCF2025_M2,JONGWON CHON,2,2,RL,H4-2
WCF2025_M2,JONGWON CHON,2,2,LL,H4-0
WCF2025_M2,JONGWON CHON,2,2,RH,H3-1
WCF2025_M2,JONGWON CHON,2,2,LH,H3-2
WCF2025_M2,JONGWON CHON,2,2,RL,H2-2
WCF2025_M2,JONGWON CHON,3,1,LH,H1-1
WCF2025_M2,JONGWON CHON,3,1,RH,H1-1
WCF2025_M2,JONGWON CHON,3,1,LL,H2-2
WCF2025_M2,JONGWON CHON,3,1,RL,H1-4
WCF2025_M2,JONGWON CHON,3,2,LH,H3-3
WCF2025_M2,JONGWON CHON,3,2,RL,H4-2
WCF2025_M2,JONGWON CHON,3,2,LL,H4-0
WCF2025_M2,JONGWON CHON,3,2,RH,H3-1
WCF2025_M2,JONGWON CHON,3,2,LH,H3-2
WCF2025_M2,MAXIMILLIAN MILNE,1,1,LH,H1-1
WCF2025_M2,MAXIMILLIAN MILNE,1,1,RH,H1-1
WCF2025_M2,MAXIMILLIAN MILNE,1,1,LL,H2-2
WCF2025_M2,MAXIMILLIAN MILNE,1,1,RL,H1-4
WCF2025_M2,MAXIMILLIAN MILNE,1,2,LH,H3-3
WCF2025_M2,MAXIMILLIAN MILNE,1,2,RL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,1,2,RH,H3-1
WCF2025_M2,MAXIMILLIAN MILNE,1,2,LL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,1,3,LL,H4-0
WCF2025_M2,MAXIMILLIAN MILNE,1,3,LH,H5-0
WCF2025_M2,MAXIMILLIAN MILNE,1,3,RL,H3-1
WCF2025_M2,MAXIMILLIAN MILNE,1,4,RH,H6-3
WCF2025_M2,MAXIMILLIAN MILNE,1,4,LL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,2,1,LH,H1-1
WCF2025_M2,MAXIMILLIAN MILNE,2,1,RH,H1-1
WCF2025_M2,MAXIMILLIAN MILNE,2,1,LL,H2-2
WCF2025_M2,MAXIMILLIAN MILNE,2,1,RL,H1-4
WCF2025_M2,MAXIMILLIAN MILNE,2,2,LH,H3-3
WCF2025_M2,MAXIMILLIAN MILNE,2,2,RH,H3-1
WCF2025_M2,MAXIMILLIAN MILNE,2,2,RL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,2,2,LL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,2,3,LL,H4-0
WCF2025_M2,MAXIMILLIAN MILNE,2,3,RL,H1-3
WCF2025_M2,MAXIMILLIAN MILNE,3,1,LH,H1-1
WCF2025_M2,MAXIMILLIAN MILNE,3,1,RH,H1-1
WCF2025_M2,MAXIMILLIAN MILNE,3,1,LL,H2-2
WCF2025_M2,MAXIMILLIAN MILNE,3,1,RL,H1-4
WCF2025_M2,MAXIMILLIAN MILNE,3,2,LH,H3-3
WCF2025_M2,MAXIMILLIAN MILNE,3,2,RH,H3-1
WCF2025_M2,MAXIMILLIAN MILNE,3,2,RL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,3,2,LL,H4-2
WCF2025_M2,MAXIMILLIAN MILNE,3,3,LL,H4-0
WCF2025_M2,MAXIMILLIAN MILNE,3,3,RL,H1-3
WCF2025_M2,SOHTA AMAGASA,1,1,LH,H1-1
WCF2025_M2,SOHTA AMAGASA,1,1,RH,H1-1
WCF2025_M2,SOHTA AMAGASA,1,1,LL,H2-2
WCF2025_M2,SOHTA AMAGASA,1,1,RL,H1-4
WCF2025_M2,SOHTA AMAGASA,1,2,LH,H3-3
WCF2025_M2,SOHTA AMAGASA,1,2,RL,H4-2
WCF2025_M2,SOHTA AMAGASA,1,2,LL,H4-2
WCF2025_M2,SOHTA AMAGASA,1,2,RH,H3-1
WCF2025_M2,SOHTA AMAGASA,1,2,LH,H3-1
WCF2025_M2,SOHTA AMAGASA,1,3,LL,H4-0
WCF2025_M2,SOHTA AMAGASA,2,1,LH,H1-1
WCF2025_M2,SOHTA AMAGASA,2,1,RH,H1-1
WCF2025_M2,SOHTA AMAGASA,2,1,LL,H2-2
WCF2025_M2,SOHTA AMAGASA,2,1,RL,H1-4
WCF2025_M2,SOHTA AMAGASA,2,2,LH,H3-3
WCF2025_M2,SOHTA AMAGASA,2,2,RL,H4-2
WCF2025_M2,SOHTA AMAGASA,2,2,LL,H4-2
WCF2025_M2,SOHTA AMAGASA,2,2,RH,H3-1
WCF2025_M2,SOHTA AMAGASA,2,2,LH,H3-1
WCF2025_M2,SOHTA AMAGASA,2,3,LL,H4-0
WCF2025_M2,SOHTA AMAGASA,2,3,RL,H4-4
WCF2025_M2,SOHTA AMAGASA,2,3,LH,H5-0
WCF2025_M2,SOHTA AMAGASA,3,1,LH,H1-1
WCF2025_M2,SOHTA AMAGASA,3,1,RH,H1-1
WCF2025_M2,SOHTA AMAGASA,3,1,LL,H2-2
WCF2025_M2,SOHTA AMAGASA,3,1,RL,H1-4
WCF2025_M2,SOHTA AMAGASA,3,2,LH,H3-3
WCF2025_M2,SOHTA AMAGASA,3,2,RL,H4-2
WCF2025_M2,SOHTA AMAGASA,3,2,LL,H4-2
WCF2025_M2,SOHTA AMAGASA,3,2,RH,H3-1
WCF2025_M2,SOHTA AMAGASA,3,2,LH,H3-1
WCF2025_M2,SOHTA AMAGASA,3,3,LL,H4-0
WCF2025_M2,SOHTA AMAGASA,3,3,RL,H4-4
WCF2025_M2,SOHTA AMAGASA,3,3,LH,H5-0
WCF2025_M2,SOHTA AMAGASA,3,3,RL,H3-3
WCF2025_M2,SOHTA AMAGASA,3,3,RH,H6-3
WCF2025_M2,SOHTA AMAGASA,4,1,LH,H1-1
WCF2025_M2,SOHTA AMAGASA,4,1,RH,H1-1
WCF2025_M2,SOHTA AMAGASA,4,1,LL,H2-2
WCF2025_M2,SOHTA AMAGASA,4,1,RL,H1-4
WCF2025_M2,SOHTA AMAGASA,4,2,LH,H3-3
WCF2025_M2,SOHTA AMAGASA,4,2,RL,H4-2
WCF2025_M2,SOHTA AMAGASA,4,2,LL,H4-2
WCF2025_M2,SOHTA AMAGASA,4,2,RH,H3-1
WCF2025_M2,SOHTA AMAGASA,4,2,LH,H3-1
WCF2025_M2,SOHTA AMAGASA,4,3,LL,H4-0
WCF2025_M2,SOHTA AMAGASA,4,3,RL,H4-4
WCF2025_M2,MEICHI NARASAKI,1,1,LH,H1-1
WCF2025_M2,MEICHI NARASAKI,1,1,RH,H1-1
WCF2025_M2,MEICHI NARASAKI,1,1,LL,H2-2
WCF2025_M2,MEICHI NARASAKI,1,1,RL,H1-3
WCF2025_M2,MEICHI NARASAKI,1,2,LH,H3-3
WCF2025_M2,MEICHI NARASAKI,2,1,LH,H1-1
WCF2025_M2,MEICHI NARASAKI,2,1,RH,H1-1
WCF2025_M2,MEICHI NARASAKI,2,1,LL,H2-2
WCF2025_M2,MEICHI NARASAKI,2,1,RL,H1-3
WCF2025_M2,MEICHI NARASAKI,2,2,LH,H3-3
WCF2025_M2,MEICHI NARASAKI,2,2,LL,H4-0
WCF2025_M2,MEICHI NARASAKI,2,2,RL,H4-2
WCF2025_M2,MEICHI NARASAKI,2,2,RL,H2-2
WCF2025_M2,MEICHI NARASAKI,2,2,RH,H3-1
WCF2025_M2,MEICHI NARASAKI,3,1,LH,H1-1
WCF2025_M2,MEICHI NARASAKI,3,1,RH,H1-1
WCF2025_M2,MEICHI NARASAKI,3,1,LL,H2-2
WCF2025_M2,MEICHI NARASAKI,3,1,RL,H1-3
WCF2025_M2,MEICHI NARASAKI,4,1,LH,H1-1
WCF2025_M2,MEICHI NARASAKI,4,1,RH,H1-1
WCF2025_M2,MEICHI NARASAKI,4,1,LL,H2-2
WCF2025_M2,MEICHI NARASAKI,4,1,RL,H1-3
WCF2025_M2,MEICHI NARASAKI,4,2,LH,H3-3
WCF2025_M2,MEICHI NARASAKI,4,2,RL,H4-2
WCF2025_M2,MEICHI NARASAKI,4,2,LL,H4-2
WCF2025_M2,MEICHI NARASAKI,4,2,RH,H3-1
WCF2025_M2,MEICHI NARASAKI,4,2,LH,H3-1
WCF2025_M2,MEICHI NARASAKI,4,2,RL,H3-1
WCF2025_M2,MEICHI NARASAKI,5,1,LH,H1-1
WCF2025_M2,MEICHI NARASAKI,5,1,RH,H1-1
WCF2025_M2,MEICHI NARASAKI,5,1,LL,H2-2
WCF2025_M2,MEICHI NARASAKI,5,1,RL,H1-3
WCF2025_M2,MEICHI NARASAKI,5,2,LH,H3-3
WCF2025_M2,MEICHI NARASAKI,5,2,RL,H4-2
WCF2025_M2,MEICHI NARASAKI,5,2,LL,H4-2
WCF2025_M2,MEICHI NARASAKI,5,3,RL,H2-1
WCF2025_M2,MEICHI NARASAKI,5,3,RH,H3-1
WCF2025_M2,MEICHI NARASAKI,5,3,RL,H4-2
WCF2025_M2,MEICHI NARASAKI,5,3,LL,H4-0
WCF2025_M2,MEICHI NARASAKI,5,4,RL,H2-1
WCF2025_M2,MEICHI NARASAKI,5,4,LH,H3-1
WCF2025_M2,MEICHI NARASAKI,5,4,RL,H4-4
WCF2025_M2,MEICHI NARASAKI,5,4,LH,H4-2
WCF2025_M2,MEICHI NARASAKI,5,5,LH,H5-0
WCF2025_M2,MEICHI NARASAKI,5,5,RL,H3-3
WCF2025_M3,DOHYUN LEE,1,1,LH,H3-0
WCF2025_M3,DOHYUN LEE,1,1,RH,H5-0
WCF2025_M3,DOHYUN LEE,1,1,LL,H1-3
WCF2025_M3,DOHYUN LEE,1,1,RL,H2-0
WCF2025_M3,DOHYUN LEE,1,2,LL,H7-0
WCF2025_M3,DOHYUN LEE,1,2,RL,H1-3
WCF2025_M3,DOHYUN LEE,1,2,RH,H8-0
WCF2025_M3,DOHYUN LEE,1,2,LL,H6-4
WCF2025_M3,DOHYUN LEE,2,1,LH,H1-3
WCF2025_M3,DOHYUN LEE,2,1,RH,H5-0
WCF2025_M3,DOHYUN LEE,2,1,LL,H1-3
WCF2025_M3,DOHYUN LEE,2,1,RL,H2-0
WCF2025_M3,DOHYUN LEE,2,2,LH,H7-0
WCF2025_M3,DOHYUN LEE,2,2,RL,H3-0
WCF2025_M3,DOHYUN LEE,2,2,RH,H8-0
WCF2025_M3,DOHYUN LEE,2,2,LL,H6-4
WCF2025_M3,DOHYUN LEE,2,3,RH,H9-0
WCF2025_M3,DOHYUN LEE,2,3,LH,H10-0
WCF2025_M3,DOHYUN LEE,2,3,RL,H8-0
WCF2025_M3,DOHYUN LEE,2,4,RH,H11-0
WCF2025_M3,DOHYUN LEE,2,4,RL,H7-0
WCF2025_M3,DOHYUN LEE,2,4,LL,H6-2
WCF2025_M3,DOHYUN LEE,2,4,LH,H9-0
WCF2025_M3,DOHYUN LEE,3,1,LH,H3-0
WCF2025_M3,DOHYUN LEE,3,1,RH,H5-0
WCF2025_M3,DOHYUN LEE,3,1,LL,H1-3
WCF2025_M3,DOHYUN LEE,3,1,RL,H2-0
WCF2025_M3,DOHYUN LEE,3,2,LL,H7-0
WCF2025_M3,DOHYUN LEE,3,2,RL,H3-0
WCF2025_M3,DOHYUN LEE,3,2,RH,H8-0
WCF2025_M3,DOHYUN LEE,3,2,LL,H6-4
WCF2025_M3,DOHYUN LEE,3,3,RH,H9-0
WCF2025_M3,DOHYUN LEE,3,3,LH,H10-0
WCF2025_M3,DAYAN AKHTAR,1,1,LH,H3-0
WCF2025_M3,DAYAN AKHTAR,1,1,RH,H5-0
WCF2025_M3,DAYAN AKHTAR,1,1,LL,H1-3
WCF2025_M3,DAYAN AKHTAR,1,1,RL,H2-0
WCF2025_M3,DAYAN AKHTAR,1,2,LH,H7-0
WCF2025_M3,DAYAN AKHTAR,2,1,LH,H3-0
WCF2025_M3,DAYAN AKHTAR,2,1,RH,H5-0
WCF2025_M3,DAYAN AKHTAR,2,1,LL,H1-3
WCF2025_M3,DAYAN AKHTAR,2,1,RL,H2-0
WCF2025_M3,DAYAN AKHTAR,2,2,LH,H7-0
WCF2025_M3,DAYAN AKHTAR,3,1,LH,H3-0
WCF2025_M3,DAYAN AKHTAR,3,1,RH,H5-0
WCF2025_M3,DAYAN AKHTAR,3,1,LL,H1-3
WCF2025_M3,DAYAN AKHTAR,3,1,RL,H2-0
WCF2025_M3,DAYAN AKHTAR,3,2,LH,H7-0
WCF2025_M3,DAYAN AKHTAR,4,1,LH,H3-0
WCF2025_M3,DAYAN AKHTAR,4,1,RH,H5-0
WCF2025_M3,DAYAN AKHTAR,4,1,LL,H1-3
WCF2025_M3,DAYAN AKHTAR,4,1,RL,H2-0
WCF2025_M3,DAYAN AKHTAR,4,2,LH,H7-0
WCF2025_M3,DAYAN AKHTAR,5,1,LH,H3-0
WCF2025_M3,DAYAN AKHTAR,5,1,RH,H5-0
WCF2025_M3,DAYAN AKHTAR,5,1,LL,H1-3
WCF2025_M3,DAYAN AKHTAR,5,1,RL,H2-0
WCF2025_M3,DAYAN AKHTAR,5,2,LH,H7-0
WCF2025_M3,DAYAN AKHTAR,6,1,LH,H3-0
WCF2025_M3,DAYAN AKHTAR,6,1,RH,H5-0
WCF2025_M3,DAYAN AKHTAR,6,1,LL,H1-3
WCF2025_M3,DAYAN AKHTAR,6,1,RL,H2-0
WCF2025_M3,DAYAN AKHTAR,6,2,LH,H7-0
WCF2025_M3,JONGWON CHON,1,1,LH,H3-0
WCF2025_M3,JONGWON CHON,1,1,RH,H5-0
WCF2025_M3,JONGWON CHON,1,1,LL,H1-3
WCF2025_M3,JONGWON CHON,1,1,RL,H2-0
WCF2025_M3,JONGWON CHON,1,2,LH,H7-0
WCF2025_M3,JONGWON CHON,2,1,LH,H3-0
WCF2025_M3,JONGWON CHON,2,1,RH,H5-0
WCF2025_M3,JONGWON CHON,2,1,LL,H1-3
WCF2025_M3,JONGWON CHON,2,1,RL,H2-0
WCF2025_M3,JONGWON CHON,2,2,LH,H7-0
WCF2025_M3,JONGWON CHON,3,1,LH,H3-0
WCF2025_M3,JONGWON CHON,3,1,RH,H5-0
WCF2025_M3,JONGWON CHON,3,1,LL,H1-3
WCF2025_M3,JONGWON CHON,3,1,RL,H2-0
WCF2025_M3,JONGWON CHON,3,2,LH,H7-0
WCF2025_M3,JONGWON CHON,3,2,RL,H3-0
WCF2025_M3,JONGWON CHON,3,2,RH,H8-0
WCF2025_M3,JONGWON CHON,3,2,LL,H6-4
WCF2025_M3,JONGWON CHON,3,3,RH,H9-0
WCF2025_M3,JONGWON CHON,3,3,LH,H10-0
WCF2025_M3,JONGWON CHON,4,1,LH,H3-0
WCF2025_M3,JONGWON CHON,4,1,RH,H5-0
WCF2025_M3,JONGWON CHON,4,1,LL,H1-3
WCF2025_M3,JONGWON CHON,4,1,RL,H2-0
WCF2025_M3,JONGWON CHON,4,2,LH,H7-0
WCF2025_M3,MAXIMILLIAN MILNE,1,1,LH,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,1,1,RH,H5-0
WCF2025_M3,MAXIMILLIAN MILNE,1,1,LL,H1-3
WCF2025_M3,MAXIMILLIAN MILNE,1,1,RL,H2-0
WCF2025_M3,MAXIMILLIAN MILNE,1,2,LH,H7-0
WCF2025_M3,MAXIMILLIAN MILNE,1,2,RL,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,1,2,RH,H8-0
WCF2025_M3,MAXIMILLIAN MILNE,1,2,LL,H6-4
WCF2025_M3,MAXIMILLIAN MILNE,1,3,RH,H9-0
WCF2025_M3,MAXIMILLIAN MILNE,1,3,LH,H10-0
WCF2025_M3,MAXIMILLIAN MILNE,2,1,LH,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,2,1,RH,H5-0
WCF2025_M3,MAXIMILLIAN MILNE,2,1,LL,H1-3
WCF2025_M3,MAXIMILLIAN MILNE,2,1,RL,H2-0
WCF2025_M3,MAXIMILLIAN MILNE,2,2,LH,H7-0
WCF2025_M3,MAXIMILLIAN MILNE,2,2,RL,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,2,2,RH,H8-0
WCF2025_M3,MAXIMILLIAN MILNE,2,2,LL,H6-4
WCF2025_M3,MAXIMILLIAN MILNE,2,3,RH,H9-0
WCF2025_M3,MAXIMILLIAN MILNE,3,1,LH,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,3,1,RH,H5-0
WCF2025_M3,MAXIMILLIAN MILNE,3,1,LL,H1-3
WCF2025_M3,MAXIMILLIAN MILNE,3,1,RL,H2-0
WCF2025_M3,MAXIMILLIAN MILNE,3,2,LH,H7-0
WCF2025_M3,MAXIMILLIAN MILNE,3,2,RL,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,3,2,RH,H8-0
WCF2025_M3,MAXIMILLIAN MILNE,3,2,LL,H6-4
WCF2025_M3,MAXIMILLIAN MILNE,3,3,RH,H9-0
WCF2025_M3,MAXIMILLIAN MILNE,4,1,LH,H3-0
WCF2025_M3,MAXIMILLIAN MILNE,4,1,RH,H5-0
WCF2025_M3,MAXIMILLIAN MILNE,4,1,LL,H1-3
WCF2025_M3,MAXIMILLIAN MILNE,4,1,RL,H2-0
WCF2025_M3,SOHTA AMAGASA,1,1,LH,H3-0
WCF2025_M3,SOHTA AMAGASA,1,1,RH,H5-0
WCF2025_M3,SOHTA AMAGASA,1,1,LL,H1-3
WCF2025_M3,SOHTA AMAGASA,1,1,RL,H2-0
WCF2025_M3,SOHTA AMAGASA,1,2,LH,H8-0
WCF2025_M3,SOHTA AMAGASA,1,2,LH,H7-0
WCF2025_M3,SOHTA AMAGASA,1,2,RL,H3-0
WCF2025_M3,SOHTA AMAGASA,1,2,RH,H8-0
WCF2025_M3,SOHTA AMAGASA,1,2,LL,H6-4
WCF2025_M3,SOHTA AMAGASA,1,3,LH,H9-0
WCF2025_M3,SOHTA AMAGASA,1,3,RH,H9-0
WCF2025_M3,SOHTA AMAGASA,1,4,LH,H10-0
WCF2025_M3,SOHTA AMAGASA,2,1,LH,H3-0
WCF2025_M3,SOHTA AMAGASA,2,1,RH,H5-0
WCF2025_M3,SOHTA AMAGASA,2,1,LL,H1-3
WCF2025_M3,SOHTA AMAGASA,2,1,RL,H2-0
WCF2025_M3,SOHTA AMAGASA,3,1,LH,H3-0
WCF2025_M3,SOHTA AMAGASA,3,1,RH,H5-0
WCF2025_M3,SOHTA AMAGASA,3,1,LL,H1-3
WCF2025_M3,SOHTA AMAGASA,3,1,RL,H2-0
WCF2025_M3,SOHTA AMAGASA,3,2,LH,H7-0
WCF2025_M3,SOHTA AMAGASA,4,1,LH,H3-0
WCF2025_M3,SOHTA AMAGASA,4,1,RH,H5-0
WCF2025_M3,SOHTA AMAGASA,4,1,LL,H1-3
WCF2025_M3,SOHTA AMAGASA,4,1,RL,H2-0
WCF2025_M3,SOHTA AMAGASA,4,2,LH,H7-0
WCF2025_M3,SOHTA AMAGASA,4,2,RL,H3-0
WCF2025_M3,SOHTA AMAGASA,5,1,LH,H3-0
WCF2025_M3,SOHTA AMAGASA,5,1,RH,H5-0
WCF2025_M3,SOHTA AMAGASA,5,1,LL,H1-3
WCF2025_M3,SOHTA AMAGASA,5,1,RL,H2-0
WCF2025_M3,SOHTA AMAGASA,5,2,LH,H7-0
WCF2025_M3,SOHTA AMAGASA,5,2,RL,H3-0
WCF2025_M3,SOHTA AMAGASA,5,2,RH,H8-0
WCF2025_M3,SOHTA AMAGASA,5,2,LL,H6-4
WCF2025_M3,SOHTA AMAGASA,5,3,LH,H9-0
WCF2025_M3,SOHTA AMAGASA,5,3,RH,H9-0
WCF2025_M3,MEICHI NARASAKI,1,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,1,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,1,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,1,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,1,2,LH,H7-0
WCF2025_M3,MEICHI NARASAKI,1,2,RL,H3-0
WCF2025_M3,MEICHI NARASAKI,1,2,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,1,2,RH,H8-0
WCF2025_M3,MEICHI NARASAKI,1,3,RH,H9-0
WCF2025_M3,MEICHI NARASAKI,2,1,LH,H3-0
WCF2025_M3,MEICHI NARASAKI,2,1,RH,H5-0
WCF2025_M3,MEICHI NARASAKI,2,1,LL,H1-3
WCF2025_M3,MEICHI NARASAKI,2,1,RL,H2-0
WCF2025_M3,MEICHI NARASAKI,2,2,LH,H7-0
WCF2025_M3,MEICHI NARASAKI,2,2,RL,H3-0
WCF2025_M3,MEICHI NARASAKI,2,3,RH,H9-0
